"Land";"Diplom";"Club";"K/L";"Bemerkung";"DB Seite";"ID"
"LZ";"W-TRC-25";"TRC";"K";" 01.01.2018-31.12.2018";2335;3197
"OE";"100 Jahre Republik Österreich";"ÖVSV";"K";" 11.03.2018-12.11.2018";2336;3198
"OE6";"Peter Rosegger Doppel-Jubiläum";;"K";" 01.01.2010-31.12.2018";2336;3199
"OH1";"OH1AF/OH1AB/OH1F 60 years";;"K";" 01.01.2018-31.12.2018";2337;3200
"PA";"11-Städte-Marathon";;"K";" 01.01.2018-31.12.2018";2337;3201
"RA3";"Diplom Voronezh";;"K";" 01.02.2018-31.12.2018";2338;3202
"SM";"SK50AJ 50th Anniversary";;"K";" 01.01.2018-31.12.2018";2338;3203
"SP";"100 years Polish Scouting";;"K";" 01.01.2018-31.12.2018";2339;3204
"UR";"Award ""URD-25""";"URD";"K";" 01.01.2018-31.12.2018";2339;3205
"VR2";"20 years Hong Kong is China Award";;"K";" 01.07.2017-30.06.2018";2340;3206
"YO";"Centenarul Marii Uniri 1918-2018";;"K";" 01.01.2018-31.12.2018";2340;3207
"YO";"100 Jahre Bucovina in Rumänien";;"K";" 01.02.2018-28.11.2018";2341;3208
"YO";"630 years Suceava";;"K";" 01.02.2018-31.07.2018";2341;3209
"DL";"HAD50 - 50 Jahre E13";"E13";"L";;2344;3210
"DL";"LIOBA Diplom";;"L";;2345;3211
"4J";"CQ AZERI-25 DIPLOM";;"L";;2345;3212
"EI";"EI COUNTIES AWARD";"IRTS";"L";;2346;3213
"ES";"TALLINN DIPLOMA";;"L";;2347;3214
"ES";"TRIBALTICA Diploma";"ERAU";"L";;2347;3215
"F";"DD 57 Moselle";"REF57";"L";"ersetzt Seite 233/957";2348;1545
"F";"DD 04 - Alpes und Haute Provence";;"L";;2348;3216
"F";"DD 69 - Rhone und Ville de Lyon";"REF69";"L";;2348;3217
"F";"Diplome des Villes Jumelees (DVJ63)";;"L";;2349;3218
"F";"WCA Departement 41";;"L";;2349;3219
"F";"Diplom Edouard Branly";;"L";;2349;3220
"G";"BYLARA";;"L";"Ersetzt Seite 391";2350;655
"F";"Picardie 16 Diploma";;"L";;2350;3221
"F";"Dipl. Vile de Albert";;"L";;2350;3222
"G";"Bristol Post Code Award";;"L";;2350;3223
"G";"BYLARA Basic Award";"BYLARA";"L";;2351;3224
"G";"BYLARA Advanced Award";"BYLARA";"L";;2351;3225
"G";"Scottish BYLARA Award";"BYLARA";"L";;2351;3226
"G";"TORBAY Amateur Radio Society";;"L";;2352;3227
"G";"West Kent ARS Award";;"L";;2352;3228
"I";"Diploma COLOSSEUM";"IK3GER";"L";;2353;3229
"I";"Diploma Etruria";"IK3GER";"L";;2354;3230
"I";"Diploma GAIUS IULIUS CAESAR";"IK3GER";"L";;2354;3231
"I";"Diploma LE ALPI ITALIANE";"IK3GER";"L";;2355;3232
"I";"Diploma LEGIONI ROMANE";"IK3GER";"L";;2356;3233
"I";"Marco Polo DX Award";;"L";"Ersetzt seite 570";2357;1843
"I";"VERCELLI - Saint Andrea's Cathedral";"ARI reg";"L";;2359;3234
"I";"Diploma TORRI SARACENE (DTS)";;"L";;2359;3235
"I";"W-100-I";"IK3GER";"L";;2360;3236
"I";"WAI - Worled all Italy";"IK3GER";"L";;2360;3237
"I";"W-IARU-C Region 1, 2 und 3";"IK3GER";"L";;2362;3238
"IS0";"Diploma Torri di Alghero";;"L";;2362;3239
"LX";"LARU LX Award";"LARU";"L";;2363;3240
"OM";"Jozef Murgas Award";"SARA";"L";;2364;3241
"LY";"LYFF";"LYFF";"L";"Ersetzt Seite 1955";2365;2561
"OM";"SLOWAKIAN GRID LOCATOR Awrad";"SARA";"L";;2365;3242
"OM";"SLOVENSKO Award";;"L";"Ersetzt Seite 929";2366;2068
"OM";"SLOWAKIAN CASTLES Award";;"L";;2366;3243
"OM";"Worked 100 OM Stations";"SARA";"L";;2367;3244
"PA";"FRAG-Award";"FRAG";"L";;2367;3245
"PA";"Friese Elfsteden Award";;"L";"Ersetzt Seite 582";2368;1685
"RA";"ASIAN PREFIX HUNTER - ASPXH";"RCWC";"L";;2368;3246
"RA/LU";"RUSSLAND-ARGENTINIEN Diplom";;"L";;2369;3247
"RA";"Worked KDR Members";"KDR";"L";"Ersetzt Seite 2213";2370;2904
"RA1";"USVYATY, MY LOVE !";;"L";;2370;3249
"RA1";"VILIKIE LUKI Diplom";;"L";;2370;3250
"RA1";"Region PSKOV Diplom";;"L";;2371;3251
"RA3";"Award DESNOGORSK";;"L";;2371;3252
"RA3";"Goldener Ring Russlands - UGLITSCH";;"L";;2372;3253
"RA3";"Diplom VLADIMIR";;"L";;2372;3254
"RA3";"Diplom WOLGAKÜSTE";;"L";;2372;3255
"RA4";"SARATOVSKAYA GARMONIKA";;"L";;2373;3256
"RA6";"4-OZEANE-Diplom";;"L";;2373;3257
"RA6";"CASPIAN Diploma";;"L";;2374;3258
"RA6";"MUNICIPALITY of VLADIKAVKAZ";;"L";;2374;3259
"RA9";"CELIND-65-Diploma";;"L";;2374;3260
"RA0";"AMUR TIGER Award";;"L";;2375;3261
"RA0";"FARWATER Diplom";;"L";;2376;3262
"RA0";"HOGLAND Diplom";"RSWLC";"L";;2376;3263
"RA0";"KURILE ISLANDS Award";;"L";;2376;3264
"RA0";"RODINA-SLYSHIT";"RSWLC";"L";;2377;3265
"RA0";"RUSSIAN SWL CLUB Award";"RSWLC";"L";;2377;3266
"RA0";"SIKHOTE - ALIN METEORIT";"RSWLC";"L";;2377;3267
"RA0";"SWL-160-R";"RSWLC";"L";;2377;3268
"RA0";"TWIN CITIES of NAKHODKA";;"L";;2378;3269
"RA0";"WLADIVOSTOK Award";;"L";;2378;3270
"RA0";"WLADIVOSTOK Cruizer Award";;"L";;2378;3271
"SP";"Region of LODZ Award";"PZK-reg";"L";;2379;3272
"SP";"Diploma POVIAT GRYFINSKI";"PZK-reg";"L";;2380;3273
"TK";"Diplome de CORSE";"REF-reg";"L";;2380;3274
"UR";"WILD FIELD Diploma";;"L";;2381;3275
"VU";"Worked ALL VU Award";"ARSI";"L";;2381;3276
"VU";"Worked REPUBLIC OF INDIA";"ARSI";"L";;2382;3277
"W1";"Worked all CONNECTICUT COUNTIES";;"L";;2383;3278
"W7";"Worked all WASHINGTON COUNTIES";;"L";;2383;3279
"W0";"Worked all PUEBLO WEST Award";;"L";;2384;3280
"YB";"INDONESIA ALPHABET Award";;"L";;2384;3281
"DL";"DIG-50";"DIG";"K";"01.01. - 31.12.2019";2385;3282
"DL";"100 Jahre Junkers F13";;"K";"01.01. - 30.06.2019";2385;3283
"DL";"100 J.  RUNDFUNK KÖNIGS WUSTERHAUSEN";"Y07";"K";"01.01. - 31.12.2020";2386;3284
"DL";"300 J. BAROCKSTADT BAD AROLSEN";"F01";"K";"01.01. - 31.12.2019";2387;3285
"DL";"70 J. BUNDESREPUBLIK DEUTSCHLAND";;"K";"01.01. - 31.12.2019";2387;3286
"G";"BYLARA 40th ANNIVERSARY";"BYLARA";"K";"01.01. - 31.12.2019";2387;3287
"LZ";"ALL BULGARIAN SAINTS 2019";;"K";"01.01. - 31.12.2019";2388;3288
"LZ";"PLOVDIV - EUR. KULTURHAUPTSTADT 2019";;"K";"01.01. - 31.12.2019";2389;3289
"RA";"FIRST INTERPLANETARY";;"K";"12.01. - 31.12.2019";2389;3290
"RA";"Diplom SERGEJ VLADIMIR ILJUSHIN";;"K";"23.03. - 31.12.2019";2389;3291
"RA";"VALERY P. CHKALOV Award";;"K";"02.02. - 31.12.2019";2390;3292
"RA3";"ALEXEY FATYANOV 100 Jahre";;"K";"01.01. - 31.12.2019";2391;3293
"RA6";"MULTINATIONALES SOTSCHI";;"K";"15.02. - 31.12.2019";2391;3294
"W";"US ISLANDS AWARD 25 Years";;"K";"01.01. - 31.12.2019";2391;3295
"YO";"UNIREA PRINCIPATELOR ROMANE";;"K";"01.01. - 31.12.2019";2392;3296
"YO";"YO2019EU Certificate";;"K";"01.01. - 30.06.2019";2392;3297
"DL";"actio 40";"DIG";"L";"neuer Manager S.2493";2397;216
"DL";"DIG Diplom 77";"DIG";"L";"neuer Manager S.2493";2397;1567
"DL";"Germany Award (DIG)";"DIG";"L";"neuer Manager S.2493";2398;1694
"DL";"FAMILIA AWARD (DIG)";"DIG";"L";"neuer Manager S.2493";2398;3298
"DL";"TWO MODES AWARD (DIG)";"DIG";"L";"neuer Manager S.2493";2398;3299
"DL";"THEODOR FONTANE IM BARNIM";"Y42";"L";;2399;3300
"CE";"CE PROVINCES (WACEP)";"RCC";"L";;2400;3301
"CE";"CE ADMINISTRATIVE REGIONS (WACER)";"RCC";"L";;2401;3302
"EA6";"ISLAND OF MENORCA AWARD";;"L";;2401;3303
"EU";"DIPLOM REGION GOMEL";;"L";;2402;3304
"HC";"ECUADOR DX DIPLOMA";"EDXC";"L";;2402;3305
"HC";"GALAPAGOS ISLANDS DX DIPLOMA";"EDXC";"L";;2403;3306
"LU";"THE RADIO CLUB BOULOGNE AWARD";;"L";;2403;3307
"LU";"SOUTH AMERICAN LIGHTHOUSES AWARD";;"L";;2404;3308
"OH";"ELK AWARD";;"L";;2404;3309
"RA";"ANTARCTICA DIPLOME";;"L";;2405;3310
"RA";"COTA RUSSIA AWARD";"WCA-R";"L";;2405;3311
"RA";"DIE ERDE DURCH'S BULLAUGE";"RYLC";"L";;2406;3312
"RA";"Serie ""KING OF THE SEAS""";"NEPTUN";"L";;2407;3313
"RA";"KNIGHTS OF THE SKY AWARDS";;"L";;2409;3314
"RA";"ORTHODOXES RUSSLAND 1030";;"L";;2412;3316
"RA";"HEILIGER GROSSHERZOG VLADIMIR";;"L";;2413;3317
"RA3";"AWARD DESNOGORSK";;"L";;2413;3318
"RA3";"AUTODROME SMOLENSK RING";;"L";;2413;3319
"RA3";"DIPLOM REGION MOSKAU";"SRR-reg";"L";;2414;3320
"RA3";"DIPLOM SOLOVYOV-BRÜCKE";;"L";;2415;3321
"RA3";"REGION SMOLENSK IN PSK";;"L";;2415;3322
"RA4";"100 JAHRE REPUBLIC TATARSTAN";;"L";;2416;3324
"RA4";"FLUGHAFEN-AZNAKAEVO-AWARD";;"L";;2416;3325
"RA4";"MORDOVIAN AMATEUR RADIO AWARD";;"L";;2416;3326
"RA6";"DIPLOM ROSTOV MENTOR";;"L";;2417;3327
"RA6";"WIEGE DES RUSSISCHEN ÖL";;"L";;2418;3328
"RA0";"DIPLOM R-250";;"L";;2419;3329
"RA0";"FAR EASTERN FEDERAL DISTRICT AWARD";;"L";;2419;3330
"RA0";"HEILIGER BAIKAL";;"L";;2420;3331
"RA0";"PRIMORSKY KRAY ISLANDS AWARD";"RRC";"L";;2420;3332
"SP";"BLYSKAWICA AWARD";;"L";;2421;3333
"SV";"SZ1A-AWARD";;"L";;2421;3334
"UR";"DIPLOM CORSAIR";;"L";;2421;3335
"UR";"DIPLOM ""RADIO""";;"L";;2422;3336
"UR";"DIPLOMA UFFA";;"L";;2422;3337
"UR";"DIPLOMA YL UKRAINE";;"L";;2422;3338
"UR";"PIONEERS OF SPACE AWARD";;"L";;2423;3339
"UR";"DIPLOM ""FORTRESS ST. ELISABETH""";;"L";;2423;3340
"VE";"RAC OPERATING AWARDS";"RAC";"B";;2423;3341
"VE";"CANADAWARD";"RAC";"L";;2424;3342
"VE";"5-BAND CANADAWARD";"RAC";"L";;2424;3343
"VE";"TRANS-CANADA-AWARD";"RAC";"L";;2424;3344
"VE";"PROVINCIAL CAPITALS AWARD";"RAC";"L";;2425;3345
"VE";"SAEWAY AWARD";"RAC";"L";;2425;3346
"VE";"WORKED ALL RAC AWARD";"RAC";"L";;2425;3347
"VE";"YLRL GRANDMOTHER AWARD";"CLARA";"L";;2426;3348
"VE";"YLRL GREAT-GRANDMOTHER AWARD";"CLARA";"L";;2426;3349
"VK";"DARWIN AMATEUR RADIO CLUB AWARD";"DARC";"L";;2427;3350
"W8";"WORKED ALL DELAWARE COUNTY (Ohio)";;"L";;2427;3351
"W9";"WORKED ALL WISCONSIN COUNTIES";;"L";;2428;3352
"YB";"WORKED ALL INDONESIAN SEA";;"L";;2428;3353
"DL";"30 JAHRE RSV";"DARC";"K";"24.03. - 02.10.2020";2430;3354
"DL";"50 JAJRE MORITZBERG RELAIS";;"K";"01.07.2019 - 30.06.2020";2430;3355
"DL";"70 JAHRE DRAC";"DARC";"K";"01.01. - 31.12.2020";2431;3356
"DL";"BEETHOVEN IM JUBILÄUMSJAHR";;"K";"16.12.2019 - 15.12.2020";2432;3357
"HB9";"HB-OCWA-2020";"HTC";"K";"01.01. - 31.12.2020";2433;3359
"I6";"AWARD STAY@HOME & STAYSAFE";;"K";"19.04. - 19.07.2020";2434;3360
"LZ";"ALL ORHODOXE SAINTS - 2020";;"K";"01.01. - 31.12.2020";2434;3361
"LZ";"5 JAHRE BHS";"TRC";"K";"01.01. - 31.12.2020";2435;3362
"OE";"25 JAHRE ÖSTERREICH IN DER EU";"ÖVSV";"K";"01.03. - 31.12.2020";2435;3363
"OE8";"100 JAHRE VOLKSABSTIMMUNG KÄRNTEN";"ÖVSV";"K";"01.01. - 31.12.2020";2436;3364
"OK";"DOBRUSKA 700 AWARD";;"K";"04.03. - 31.12.2020";2437;3365
"OK";"DIPLOMA 750 YEARS OF CITY OF PLZEN";;"K";"01.01. - 31.12.2020";2437;3366
"RA";"110. GEBURTSTAG MIKHAIL MIL";;"K";"23.11.2019 - 23.11.2020";2437;3367
"RA";"195. GEBURTSTAG A. F. MOZHAYSKY";"5OCEAN";"K";"16.03. - 31.12.2020";2438;3368
"RA";"RUSSIAN CASTLES 2020";;"K";"01.01. - 31.12.2020";2439;3369
"RA6";"DIPLOM KRASNODAR ANNIVERSARY";;"K";"01.01. - 31.12.2020";2439;3370
"RA6";"TWIN CITIES OF SOCHI 2020";"NEPTUN";"K";"31.12.2019 - 31.12.2020";2439;3371
"RA9";"100 JAHRE GREGORY RECHKALOV";;"K";"01.01. - 31.12.2020";2440;3372
"YO";"YO19STAYHOME AWARD";;"K";"15.04. - 15.09.2020";2440;3373
"DL";"DIG - Diplomprogramm";"DIG";"B";"ersetzt Seite 1892";2445;2455
"DL";"DIG CEPT-Diplom";"DIG";"L";"ersetzt Seite 591";2446;1568
"DL";"WGLC - Germa Lange Cities";"DIG";"L";"ersetzt Seite 861";2447;2312
"DL";"EUPXA - European Prefix Award";"DIG";"L";;2447;3374
"DL";"WDXS";"DIG";"L";"ersetzt Seite 592";2448;2300
"DL";"W-DIG-M";"DIG";"L";;2448;3375
"DL";"Zodiac 270";"DIG";"L";"ersetzt Seite 682";2449;2440
"DL";"DIG 30";"DIG";"L";"ersetzt Seite 1375 / Neuer Manager S. 2553";2450;683
"DL";"DIG-Euro-Diplom";"DIG";"L";"ersetzt Seite 1505";2450;869
"DL";"IAPA Intern. Airport Award";"DIG";"L";;2450;3376
"DL";"DIG-CW-Plakette";"DIG";"L";;2451;2528
"DL";"DIG-UKW-Plakette";"DIG";"L";;2451;2529
"DL";"DIG-Trophy";"DIG";"L";;2451;2530
"DL";"DIG-Trophy-1000-Trophy";"DIG";"L";;2451;2531
"DL";"DSW Diplomprogramm";"DSW";"L";"Ersetzt Seite 1126 - Manager/Gebühr neu S. 2553";2452;279
"DL";"DSW-Diplom";"DSW";"L";"Ersetzt Seite 1126 - Manager/Gebühr neu S. 2553";2452;280
"DL";"DSW-Paddel";"DSW";"L";" Manager/Gebühr neu S. 2553";2452;281
"DL";"DSW-Knotenbrett";"DSW";"L";"Ersetzt Seite 1186 - Manager/Gebühr neu S. 2553";2453;404
"DL";"Organspende rettet Leben";"DSW";"L";"Ersetzt Seite 1265 - Manager/Gebühr neu S. 2553";2453;484
"DL";"DSW 2000";"DSW";"L";"Ersetzt Seite 1364 - Manager/Gebühr neu S. 2553";2453;635
"DL";"DSW25 JUBILÄUMS-DIPLOM";"DSW";"K";"22.07.2019 - 30.06.2021 - Ersetzt Seite 2433";2454;3358
"DL";"EU-POAR";"DSW";"L";"Ersetzt Seite 1189 - Manager/Gebühr neu S. 2553";2455;407
"DL";"Lütt Blinkfüer";"DSW";"L";"Ersetzt Seite 1645 - Manager/Gebühr neu S. 2553";2455;1025
"DL";"Groot Blinkfüer";"DSW";"L";"Ersetzt Seite 1646 - Manager/Gebühr neu S. 2553";2455;1026
"DL";"EU-POAR Jubilee 10";"DSW";"L";"Ersetzt Seite 1782 - Manager/Gebühr neu S. 2553";2456;1153
"DL";"Blieskasteler Gollenstein Diplom";"Q17";"L";;2457;3377
"DL";"COTA-DL - Jahresdiplome";"COTA";"L";;2458;3378
"EA8";"Vertices Geodesicos de Tenerife";;"L";;2458;3379
"G";"UNITED KINGDOM PLAQUE";;"L";;2458;3380
"HA";"DANUBE AWARD";;"L";;2459;3381
"HB9";"Schweizer Schlösser Diplom";;"L";;2459;3382
"HB9";"Insubria-Region Schlösser";;"L";;2459;3383
"HB9";"Western Swiss Castles";;"L";"QRT S. 2553";2460;3384
"LA";"Worked all LA Award";"NRRL";"L";"ersetzt Seite 1529";2461;892
"LA";"WALA - All Norwegian Regional Counties";"NRRL";"L";;2461;3385
"LY";"Lithuanian Lighthouse Award";;"L";;2462;3386
"OE";"Großglockner Diplom";"ÖVSV";"L";;2462;3387
"RA";"W-DIG-R";"DIG-R";"L";"Ersetzt Seite 1295";2463;527
"ON";"Belgian Castles Award";;"L";;2463;3388
"RA";"W-DIG-R-PLAKETTE";"DIG-R";"L";"Ersetzt Seite 2411";2464;3315
"RA";"Great People of Russia - Diplomprogramm";"KDR";"B";;2464;3389
"RA";"Diplom Rurik";"KDR";"L";;2465;3390
"RA";"Diplom Prophetic Oleg";"KDR";"L";;2465;3391
"RA";"Diplom Igor Rurikovich";"KDR";"L";;2465;3392
"RA";"Diplom Prinzessin Olga";"KDR";"L";;2466;3393
"RA";"Diploma Gogland - Kotka";"RSWLC";"L";;2466;3394
"RA";"Diplom Radio Volna";;"L";;2467;3395
"RA";"AGPA-Diplomprogramm";;"B";;2468;3396
"RA";"AGPA-Bratislava";;"L";;2468;3397
"RA";"AGPA-Cheboksary";;"L";;2468;3398
"RA";"AGPA-Hyderabad";;"L";;2469;3399
"RA";"AGPA-Kiew";;"L";;2470;3400
"RA";"AGPA-Moscow-Vnukovo";;"L";;2470;3401
"RA";"AGPA-Wroclaw (Breslau)";;"L";;2471;3402
"RA/UN";"CWA-Diplom Baikonur";;"L";;2471;3403
"RA";"HEARD ALL RADIO - HARD";"RSWLC";"L";;2472;3404
"RA";"Pantheon der Slawischen Götter";"RYLC";"L";;2472;3405
"RA1";"65 Jahre U-Bahn St. Petersburg";;"L";;2473;3406
"RA1";"Diplom M. V. Lomonossow";;"L";;2474;3407
"RA3";"1. Generalgouverneur Tambov";;"L";;2474;3408
"RA3";"Türme des Nizhny Nowgorod Kreml";;"L";;2474;3409
"RA4";"90 J. Bezirk Aznakaevsky in Tatarstan";;"L";;2475;3410
"RA6";"Cossack Kuren Award";;"L";;2476;3411
"RA6";"Festungsstadt Asov Diplom";;"L";;2477;3412
"RA6";"Shcherbinovsky Kuren Award";;"L";;2477;3413
"RA6";"Verteidiger des Kaukasus";;"L";;2478;3414
"S5";"WORKED IPARC S5 Members";;"L";;2478;3415
"UN";"Grünes Kasachstan - UNFF";"UNFF";"L";;2479;3416
"UR";"Lisova Pisnia Diploma";;"L";"Ersetzt Seite 2013";2480;2667
"VE5";"Land of Loving Skies Award";;"L";;2480;3417
"W";"WA Colorado Counties - QRP";;"L";;2481;3418
"9A";"10 Jahre Radioclub Croatian Flora+Fauna";;"K";"01.01.-31.12.2021";2482;3419
"DL";"25 Jahre GDXF";"GDXF";"K";"01.05.-31.12.2021";2482;3420
"DL";"100 Jahre Junkers Luftverkehr";;"K";"01.03.-31.05.2021";2483;3421
"I3";"VENEZIA 1600 Award";;"K";"15.03.-30.11.2021";2484;3422
"IS0";"40 Jahre ARI Sektion Quartu Sant'Elena";;"K";"28.02.-30.06.2021";2484;3423
"LZ";"ALL ORTHODOX SAINTS AWARD 2021";;"K";"01.01.-31.12.2021";2485;3424
"OA";"200 Jahre Unabhängigkeit Peru";;"K";"01.01.-31.12.2021";2486;3425
"OH";"100 Jahre SRAL Award";;"K";"01.01.-31.12.2021";2486;3426
"OH9";"100 Jahre SRAL - Way up North";;"K";"01.01.-31.12.2021";2487;3427
"RA";"Das Leben Wunderbarer Menschen";;"K";"20.10.2020-20.10.2021";2488;3428
"RA3";"Nizhniy Novgorod - Gorki - 800 Jahre";;"K";"01.01.-31.12.2021";2488;3429
"RA3";"Diplom Yelets 875";;"K";"01.01.-31.12.2021";2489;3430
"SP";"100. Geburtstag Stanislaw Lem";;"K";"11.-19.09.2021 (Clubstationen auch früher)";2490;3431
"SP";"30 Jahre SP3ZIR";;"K";"01.01.-31.12.2021";2490;3432
"SV";"200 Years Greek Independance";;"K";"01.01.-31.12.2021";2491;3433
"UR";"Lesya Ukrainka Diplom";;"K";"01.01.-31.12.2021";2492;3434
"VR2";"Bruce Lee Memorial Award";;"K";"12.02.2021-31.01.2022";2492;3435
"DL";"City Essen Award";"L05";"L";"Ersetzt Seite 689";2497;1468
"DL";"Whitesticker Award";"IBFD";"L";;2497;3436
"DL";"Blinkfüer-Diplom";"DSW";"L";"Ersetzt Seiten 1635/2454 - Manager/Gebühr neu S. 2553";2498;1013
"DL";"IMD - Intern. Mobil Diplom";"DVR";"L";"ersetzt Seiten 49/724 - Zusatzinfo Seite 2600";2499;1757
"DL";"ITD - Intern. Traveller Diplom";"R15";"L";"Ersetzt Seite 724 - Zusatzinfo Seite 2600";2499;1760
"4X";"4 x 4 = 16";;"L";"Ersetzt Seite 825";2500;1304
"C3";"Andorra Digital Ham Radio Award";;"L";;2500;3437
"ER";"Moldawien Diplom";;"L";;2501;3438
"ER";"A. V. Suvirow Diplom";;"L";;2501;3439
"ER";"Klöster der Orthodoxen Moldau";;"L";;2502;3440
"ER";"Martisor Diplom";;"L";;2502;3441
"ER";"Stephan der Große";;"L";;2503;3442
"GM";"Council Areas of Scotland";;"L";;2504;3443
"GM";"Der Keltische Knoten";;"L";;2505;3444
"GM";"IOSA - Islands of Scotland Award";;"L";;2505;3445
"HB9";"USKA- Diplome";"USKA";"B";"Ersetzt Seite 1585";2507;954
"HB9";"Helvetia 26 HF Award";"USKA";"L";"Seite 1933: Adresse neu";2507;955
"HB9";"H-26";"USKA";"L";"Ersetzt Seite 279";2507;1749
"HB9";"Switzerland HF Award";"USKA";"L";"Ersetzt Seite 1587";2508;956
"HB9";"Switzerland HF Honor Roll";"USKA";"L";"Ersetzt Seite 1587";2509;957
"HB9";"Helvetia 26 VHF Award";"USKA";"L";"Seite 1933: Adresse neu";2509;958
"HB9";"Switzerland VHF Award";"USKA";"L";"Ersetzt Seite 1588";2509;959
"HB9";"Switzerland VHF Honor Roll";"USKA";"L";"Ersetzt Seite 1588";2509;960
"HB9";"H-26 VHF";"USKA";"L";"Ersetzt Seite 280";2509;1750
"HB9";"Helvetia FT8";"USKA";"L";;2509;3446
"HB9";"WASPC - Schweizer Postleitzahlen";"USKA";"L";;2510;3447
"HB9";"WASD - Schweizer Bezirks-Diplom";"USKA";"L";;2511;3448
"I";"WAIP - All Italian Provinces";;"L";"Ersetzt Seite 2045";2512;2260
"OE";"MFCA-Clubstation-Diplom";"MFCA";"L";;2514;3449
"OH";"Lakes of Finland Award";"SRAL";"L";;2514;3450
"PA";"Zutphen Award";;"L";"Ersetzt Seite 2004";2515;2450
"RA";"AGPA-Lissabon";;"L";;2515;3451
"RA";"AGPA-Sydney";;"L";;2516;3452
"RA";"AGPA-Wilkins Runway";;"L";;2517;3453
"RA";"AGPA-Porto Alegre";;"L";;2518;3454
"RA";"CWA Launch Platform Odyssey";;"L";;2518;3455
"RA";"Periodensystem - Diplom";"RSWLC";"L";;2519;3456
"RA";"Kosmodrom Baikonur";;"L";;2520;3457
"RA";"Alexey Nikolaevich Tolstoi Award";;"L";;2521;3458
"RA";"Regionen Russlands";"RYLC";"L";;2522;3459
"RA";"R-88-YL Young Ladies";"RYLC";"L";;2522;3460
"RA";"RAA - Radioclub Arctica Award";;"L";;2524;3461
"RA";"RAEM Award";"SRR";"L";"Ersetzt Seite  168/1805";2525;1176
"RA";"W-ARCK-M Diplomserie";"ARCK";"L";"Ersetzt Seite 2369";2526;3248
"RA1";"Ostrov 680 Jahre";;"L";;2526;3462
"RA1";"Velikie Luki 855 Jahre";;"L";;2527;3463
"RA3";"Bryansky Partizans Award";;"L";;2527;3464
"RA3";"W-36-BR";;"L";;2528;3465
"RA3";"Diplom Nischni Nowgorod Messe";;"L";;2528;3466
"RA3";"Fedor Lbov Diplom";;"L";;2529;3467
"RA3";"TAMBOV WOLF DIPLOMA";;"L";"Ersetzt Seite 2415";2530;3323
"RA3";"Tula Lefty Diplom";;"L";;2531;3468
"RA6";"U-Boot Novosibirsk Komsomolez";;"L";;2531;3469
"RA6";"Perle des Schwarzen Meeres - Sochi";;"L";;2532;3470
"RA9";"Tomsk Digital Diplom";;"L";;2532;3471
"RA9";"Tomsker Weiten";;"L";;2533;3472
"RA9";"Region Tscheljabinsk 100";;"L";;2534;3473
"RA9";"WPX Region Tscheljabinsk";;"L";;2534;3474
"RA9";"Diplom Südlicher Ural";;"L";;2534;3475
"RA9";"W-18-Z";"KDXG";"L";"Ersetzt Seite 2121";2535;2824
"RA9";"Diplom Jamal (Yamal)";;"L";;2535;3476
"RA9";"Kuzbass RDA Diplom (Kemerovo)";;"L";;2536;3477
"S5";"W-DIG-S5";"DIG-S5";"L";;2537;3478
"SP";"Architectura Militaris XX";"SP9YFF";"L";;2538;3479
"UR";"WASU Award und Plakette VHF";;"L";;2538;3480
"UR";"WAO - All Ukrainian Oblasts VHF";;"L";;2539;3481
"YU";"Festungen an der Donau";;"L";;2540;3482
"DL";"44 Jahre N44 - OV Telgte";"N44";"K";"01.01.2022-31.12.2022";2541;3483
"DL";"50 Jahre Amateurfunkzentrum Baunatal";"DARC";"K";"01.01.2022-31.12.2022";2541;3484
"DL";"50 Jahre Holzhammer-Verleihung";"G22";"K";"01.10.2022-30.11.2022";2541;3485
"DL";"75 Jahre Distrikt Hamburg";"DARC-E";"K";"01.01.2022-31.12.2022";2542;3486
"DL";"75 Jahre Distrikt Ruhrgebiet";"DARC-L";"K";"01.01.2022-31.12.2022";2543;3487
"DL";"75 Jahre Amateurfunk in Hilden - R04";"R04";"K";"01.01.2022-31.12.2022";2543;3488
"DL";"90 Jahre Erstflug ""Tante JU""";;"K";"01.02.2022-30.06.2022";2544;3489
"DL";"125 Jahre Müngstener Brücke";"R14";"K";"01.01.2022-30.11.2022";2545;3490
"DL";"400 Jahre Hafen Vegesack";"I14";"K";"01.01.2022-31.12.2022";2545;3491
"HA";"800 Jahre Goldene Bulle";;"K";"01.01.2022-31.12.2022";2545;3492
"I";"WRTC 2022 Award";"ARI";"K";"01.01.2022-10.07.2022";2546;3493
"I";"Diploma ALPIRADIO 2022";;"K";"01.03.2022-30.11.2022";2547;3494
"LA";"100 Jahre Bergensgruppen NRRL";"NRRL";"K";"01.01.2022-31.12.2022";2548;3495
"LZ";"All Orthodox Saints Award 2022";"LZ1KCP";"K";"01.01.2022-31.12.2022";2548;3496
"OZ";"50 Years DDXG Anniversary Award";"DDXG";"K";"01.01.2022-31.12.2022";2549;3497
"PA";"PA50PKZ-Award";;"K";"01.01.2022-31.12.2022";2550;3498
"RA";"50 Jahre Nadym";;"K";"01.03.2022-30.09.2022";2550;3499
"SP";"Radio Field Day Award 2022";;"K";"01.01.2022-14.12.2022";2550;3500
"SP";"200 Jahre Ignacy Lukasiewicz";;"K";"01.04.2022-31.12.2022";2551;3501
